ID;SRC;TAR
8284;paakauto, tsisternauto;грузовик для перевозки жидких грузов или газов
8285;tanker, tanklaev;танкер
8286;hoidlapark;танкерный склад
8289;tanniin;танин
8296;tõrv;деготь
8299;sihtrühm;целевая аудитория
83;kohanemisaeg;период адаптации
830;bioeetika;биоэтика
8301;tariif;тариф
8303;tõrvatootmine;производство дегтя
8304;bituminoosne liiv;битуминозный песок
8305;tõrvakasutus;использование дегтя
8307;maks;налог
8308;maksustamine;налогообложение
8309;maksude diferentseerimine;дифференциация налогов
8312;maksuseadus;закон в области налогообложения
8313;taksonoomia;таксономия
8319;"õpe, õpetamine; õpetus";обучение
832;biogaas;биогаз
8321;õppemeetod;метод обучения
8326;tehnoeeskiri ohtlike ainete kohta;техническое руководство по обращению с опасными веществами
833;biogeokeemiline aineringe;биохимический цикл
8330;tehnoloogia muutmine;технологическое изменение
8333;tehnoloogia areng;технологическое развитие
8334;tootmisoht;технологическая угроза
8337;tehnoloogiaprotsess;технологический процесс
8339;tehnoloogia;технология
834;biogeokeemia;биогеохимия
8340;tehnoloogia omaksvõtt;внедрение технологий
8341;tehnoloogia hindamine;оценка технологии
8342;tehnoloogiasiire;передача технологии
8344;tektoonika;тектоника
8347;side, telekommunikatsioon;телекоммуникация
835;biogeograafiline piirkond;биогеографический регион
8350;telemaatika;телематика
8351;kaugmõõtmine, telemeetria;телеметрия
8353;televisioon;телевидение
836;biogeograafia;биогеография
8360;parasvöötmeökosüsteem;экосистема региона с умеренным климатом
8361;parasvöötmesegamets;лес умеренной климатической зоны
8362;parasvöötmelehtmets;редколесье умеренной климатической зоны
8366;temperatuur;температура
8367;ajutine elupaik;временное жилище
8369;ajutine peavari;временный кров
8371;"ajutine ladustamine; ajutine ladu";временное хранение
8376;teratogenees;тератогенез
8377;teratoloogiline sõeluuring;проверка на тератогенез
8378;teratogeensus;тератогенность
8379;teratogeen;тератоген
8380;terminoloogia;терминология
8381;termiit;термит
8386;maismaa-ala;суша
8387;maismaa elusvarad;биологические ресурсы суши
8388;maismaaökosüsteem;экосистема суши
839;bioaktiivsus;биологическая активность
8398;territoriaalpoliitika;территориальная политика
84;liitumisreaktsioon;реакция присоединения (хим.)
8401;maaala, territoorium;территория
8403;kolmas sektor;сектор торговли и услуг
8405;katse, proov, test;тест
8407;katseloom;подопытное животное
